,age_cat,priors_count,two_year_recid,race_cat,gender_cat,charge_cat,length_stay
5225,0.5,0.5,1,1,0,1,0.0
5226,0.5,0.0,0,1,1,1,0.0
5227,0.5,0.0,0,0,0,0,0.0
5228,0.5,0.0,1,0,0,0,0.0
5229,0.0,1.0,1,1,0,1,0.0
5230,0.5,1.0,1,1,0,1,0.0
5231,0.0,0.0,0,0,0,0,0.0
5232,1.0,1.0,1,1,0,1,0.0
5233,0.5,1.0,0,1,0,1,0.0
5234,0.0,0.5,0,0,0,0,0.0
5235,0.5,0.0,0,0,0,1,0.0
5236,0.0,0.0,1,0,1,1,0.0
5237,0.5,1.0,1,1,0,1,0.0
5238,0.5,1.0,1,0,0,1,0.0
5239,0.0,0.5,1,0,0,1,0.0
5240,0.5,1.0,0,0,0,0,0.5
5241,1.0,1.0,1,1,0,1,0.5
5242,0.5,0.5,1,1,1,1,0.5
5244,1.0,1.0,1,0,0,1,0.0
5245,0.5,0.5,1,0,1,1,0.0
5246,1.0,0.5,0,0,0,0,0.0
5247,0.5,0.0,0,1,0,1,0.0
5248,0.5,1.0,1,1,0,1,1.0
5249,0.5,0.5,0,0,0,1,0.0
5250,0.5,0.5,0,0,0,0,0.0
5251,0.5,1.0,1,0,0,1,0.0
5252,0.0,0.0,0,1,0,0,0.0
5253,1.0,1.0,1,0,0,0,0.0
5254,0.5,1.0,1,0,0,1,0.5
5255,0.5,1.0,1,1,0,1,0.0
5256,1.0,0.0,0,1,1,1,0.0
5257,1.0,1.0,0,1,0,1,0.5
5258,0.0,0.5,1,0,0,1,0.0
5259,0.5,1.0,0,0,0,0,0.0
5260,0.5,0.5,1,0,1,0,0.0
5261,0.5,0.5,1,0,0,1,0.0
5262,1.0,0.0,1,1,0,0,0.0
5263,0.0,0.0,1,1,1,1,0.0
5264,0.0,0.5,1,0,0,0,0.5
5265,0.5,1.0,1,0,0,0,0.5
5266,0.5,0.0,0,1,0,0,0.0
5267,0.5,1.0,1,0,0,0,0.0
5269,1.0,0.0,0,0,1,1,0.0
5270,0.5,0.5,0,1,0,0,0.0
5271,0.5,0.0,0,0,0,1,0.5
5274,0.0,1.0,1,1,0,1,0.0
5275,0.5,1.0,1,0,0,1,0.0
5276,0.0,0.5,0,0,0,1,0.0
5277,0.5,0.5,0,1,0,1,0.0
5278,0.5,0.0,0,1,0,0,0.0
5279,0.5,0.5,0,1,1,1,0.0
5280,0.0,0.5,1,0,1,0,0.0
5281,0.0,0.5,1,0,0,1,0.5
5282,1.0,1.0,0,0,0,1,1.0
5283,0.5,0.5,0,0,0,0,0.0
5284,1.0,1.0,0,1,0,0,0.0
5285,1.0,0.0,0,1,0,1,0.0
5286,0.5,1.0,0,1,0,1,0.0
5287,1.0,1.0,1,0,0,1,0.5
5288,1.0,0.5,0,1,0,1,0.0
5289,0.5,1.0,1,0,0,0,0.0
5290,0.0,0.5,1,1,0,1,0.0
5291,0.5,1.0,0,1,0,1,0.0
5292,1.0,1.0,0,1,0,0,0.5
5293,0.0,0.5,1,0,0,1,0.0
5294,0.5,0.5,0,0,0,1,0.5
5296,1.0,0.0,0,1,1,0,0.0
5297,0.5,0.5,1,1,0,1,0.5
5298,1.0,1.0,1,0,0,1,0.5
5299,0.5,1.0,0,1,0,1,0.5
5300,0.0,0.0,1,0,0,1,0.0
5301,1.0,0.0,1,1,0,0,0.0
5302,0.5,0.5,1,1,0,1,0.0
5303,0.5,0.0,1,0,0,1,0.0
5304,0.5,0.5,0,0,1,0,0.0
5305,1.0,0.0,0,1,0,0,0.0
5306,0.5,1.0,1,1,0,1,0.5
5307,0.5,1.0,1,0,0,1,0.0
5308,0.0,0.0,0,0,1,0,0.0
5309,0.5,0.0,0,1,0,0,0.0
5310,0.5,1.0,1,0,0,0,0.0
5311,0.5,1.0,0,0,1,1,0.5
5312,0.0,0.5,1,0,0,1,0.0
5313,1.0,0.5,1,0,0,1,0.0
5314,1.0,0.5,0,1,1,0,0.0
5315,0.0,0.0,0,1,1,0,0.0
5316,0.5,1.0,1,0,0,1,0.5
5317,1.0,0.5,0,0,1,0,0.0
5318,0.0,0.5,1,0,0,1,1.0
5319,0.0,1.0,1,0,0,0,0.0
5321,0.0,0.5,0,1,0,1,0.0
5322,0.5,0.0,1,1,0,1,0.5
5323,0.5,1.0,0,0,0,0,0.0
5324,0.5,0.5,0,0,0,1,0.0
5325,0.5,1.0,0,0,0,0,0.5
5326,0.5,0.5,0,0,0,1,0.5
5327,0.5,1.0,1,1,1,1,1.0
5328,0.0,0.0,0,1,0,1,0.0
5329,0.5,1.0,1,0,0,1,0.5
5330,0.5,1.0,1,0,0,1,0.0
5331,1.0,0.5,0,0,0,1,0.0
5332,0.0,0.5,0,0,0,1,0.0
5333,0.5,0.5,1,0,0,1,0.5
5334,0.5,0.0,1,1,0,0,0.0
5336,1.0,0.5,1,1,0,1,0.0
5337,0.5,0.5,0,0,0,1,0.5
5338,1.0,0.5,0,0,0,1,0.5
5339,0.5,1.0,1,0,0,1,0.0
5340,0.0,0.0,0,1,0,1,0.0
5341,0.0,0.5,1,0,0,1,0.0
5343,0.0,0.5,1,0,0,0,0.5
5344,0.5,0.5,0,0,0,1,0.0
5345,0.5,1.0,1,0,0,1,1.0
5346,1.0,0.0,0,1,0,0,0.0
5347,0.5,0.5,0,1,0,0,0.0
5350,1.0,0.0,0,1,0,0,0.0
5351,0.0,0.5,0,0,0,0,0.0
5352,0.5,0.0,0,1,0,0,0.0
5353,0.5,0.0,0,1,0,1,0.0
5354,0.0,0.5,0,1,1,1,0.0
5355,0.0,0.0,0,0,1,1,0.0
5357,0.0,0.0,1,0,0,0,0.0
5358,0.5,1.0,0,0,0,0,0.0
5359,0.0,0.0,1,0,1,0,0.0
5360,0.5,0.0,0,0,0,0,0.0
5361,0.5,0.0,0,1,0,0,0.0
5362,0.5,0.0,1,0,0,1,0.0
5363,0.5,0.5,1,1,1,0,0.5
5364,0.5,0.5,0,0,0,1,0.0
5365,0.0,0.0,1,1,0,0,0.0
5366,0.0,0.5,0,0,0,1,1.0
5367,1.0,0.5,1,1,0,1,1.0
5368,0.5,1.0,1,1,0,1,0.0
5369,1.0,1.0,1,0,0,0,0.0
5370,0.0,0.0,1,0,0,0,0.0
5371,0.5,0.5,0,1,0,0,0.0
5372,1.0,0.0,0,1,0,1,0.5
5374,0.0,0.0,0,0,0,1,0.0
5375,0.0,0.0,1,0,0,1,0.0
5376,0.5,1.0,0,0,0,0,0.5
5377,1.0,1.0,1,1,0,1,0.0
5378,1.0,0.5,1,1,0,1,0.0
5379,0.5,0.5,1,1,0,0,0.0
5380,0.5,0.5,1,0,0,1,0.5
5381,1.0,1.0,0,0,0,1,0.0
5382,0.5,0.0,1,1,0,1,0.0
5383,0.5,0.5,1,1,0,0,0.0
5385,0.5,0.5,0,0,1,1,0.5
5386,0.5,0.5,0,1,0,1,0.0
5387,0.5,0.0,0,1,0,1,0.0
5388,0.0,0.5,1,0,1,1,0.0
5390,0.5,0.5,0,0,0,0,0.5
5392,0.0,0.0,0,1,1,0,0.0
5393,0.5,0.5,1,0,0,0,0.0
5395,0.0,0.0,1,1,0,1,0.0
5396,0.5,1.0,0,1,1,1,0.0
5398,1.0,0.0,0,1,0,0,0.0
5399,0.5,0.5,1,1,0,1,0.0
5400,1.0,0.5,0,1,0,0,0.5
5401,0.5,1.0,0,0,0,1,0.0
5402,0.5,1.0,1,0,1,1,0.0
5403,0.0,1.0,1,0,0,1,0.0
5406,0.5,1.0,0,0,0,1,0.0
5407,0.5,0.5,0,0,1,0,0.0
5409,0.5,0.0,0,1,1,0,0.0
5410,0.0,0.5,0,0,0,1,0.0
5411,0.5,1.0,1,1,0,0,0.5
5412,0.5,1.0,1,1,1,1,0.5
5413,0.0,1.0,1,0,0,1,0.5
5415,0.5,0.0,0,0,0,0,0.0
5417,0.5,1.0,1,0,0,1,0.0
5418,0.5,1.0,0,0,0,0,0.0
5419,0.5,1.0,1,0,0,1,0.0
5420,1.0,0.0,0,0,0,1,0.0
5423,1.0,0.0,1,1,0,0,0.0
5424,1.0,1.0,0,0,0,1,1.0
5425,0.5,0.5,1,0,0,1,0.0
5426,0.5,0.0,0,0,0,1,0.0
5427,0.5,0.5,0,0,0,1,0.0
5428,1.0,0.5,1,0,0,1,0.5
5429,0.5,1.0,0,1,0,1,0.0
5430,0.5,1.0,1,0,1,1,0.5
5432,1.0,0.5,1,0,0,1,0.0
5434,0.5,1.0,0,0,0,0,0.5
5435,0.5,0.5,0,1,1,1,0.0
5437,0.5,0.5,1,1,1,1,0.5
5438,0.5,1.0,1,0,0,1,0.0
5439,0.5,1.0,1,0,0,0,0.0
5440,0.0,0.5,1,1,1,0,0.0
5441,0.5,1.0,0,0,0,1,0.5
5442,0.5,0.5,0,1,0,1,0.0
5443,0.0,1.0,1,0,0,1,0.5
5444,1.0,1.0,0,0,0,0,0.5
5445,0.5,1.0,1,0,0,1,0.5
5446,1.0,0.0,0,1,1,0,0.0
5448,0.5,0.0,0,1,0,1,0.0
5449,0.5,0.5,0,0,0,1,0.0
5451,0.0,0.5,0,0,0,1,0.0
5452,0.5,1.0,0,1,1,1,0.0
5453,0.5,1.0,1,0,0,0,0.0
5454,1.0,1.0,0,0,1,1,0.0
5455,0.5,1.0,1,0,0,1,0.0
5456,0.5,1.0,0,0,0,0,0.0
5457,0.0,0.5,0,1,1,1,0.0
5458,0.5,0.0,0,0,0,1,0.0
5460,0.5,1.0,0,0,0,1,0.0
5461,0.0,0.5,1,0,0,0,0.0
5464,1.0,1.0,0,0,0,1,0.0
5467,1.0,1.0,1,0,1,1,0.5
5468,0.5,1.0,1,0,1,1,0.5
5469,0.0,0.5,1,0,0,1,0.0
5470,0.5,1.0,1,1,0,1,0.0
5471,0.5,1.0,1,1,0,0,0.0
5472,1.0,0.0,0,1,0,1,0.0
5473,1.0,0.5,0,1,0,0,0.0
5475,0.5,1.0,1,0,0,0,0.0
5476,1.0,0.5,0,1,0,1,0.5
5477,1.0,0.5,0,1,0,0,0.5
5478,0.5,0.5,0,0,0,1,0.0
5479,0.0,0.0,1,0,0,1,0.0
5480,0.5,0.5,1,0,1,0,0.0
5481,0.5,1.0,1,1,0,1,0.0
5482,0.5,0.5,0,0,0,1,0.0
5483,0.5,0.5,1,1,1,0,0.0
5484,0.0,0.0,1,0,0,1,0.0
5485,0.0,0.0,0,0,1,1,0.0
5486,1.0,0.0,1,1,0,1,0.5
5487,0.5,1.0,1,0,0,1,1.0
5488,0.5,1.0,0,0,0,1,0.0
5489,0.5,1.0,1,1,0,1,0.0
5491,0.0,0.0,0,0,0,0,0.0
5492,0.5,1.0,1,0,0,1,1.0
5493,1.0,1.0,0,1,0,0,0.0
5494,1.0,0.5,0,1,0,0,0.5
5495,1.0,1.0,1,0,0,1,1.0
5496,1.0,1.0,1,1,0,1,1.0
5498,0.5,0.5,1,1,1,1,0.0
5499,0.5,0.5,0,0,0,0,0.0
5503,0.0,0.0,0,0,0,1,0.0
5505,0.5,0.0,0,1,0,1,0.0
5507,0.0,0.0,1,0,0,1,0.0
5508,0.5,1.0,1,0,0,1,0.5
5509,0.5,1.0,1,0,0,1,0.0
5511,0.5,1.0,1,1,0,1,0.5
5512,0.0,0.0,1,0,0,1,0.0
5514,0.5,0.5,0,0,0,1,0.0
5515,0.5,1.0,1,1,0,1,0.0
5516,0.5,0.0,1,1,0,1,0.0
5517,0.5,0.0,0,1,0,0,0.0
5519,0.5,1.0,1,0,0,1,0.0
5520,0.5,1.0,0,0,0,1,0.5
5521,0.5,0.5,1,0,0,1,0.5
5522,0.5,1.0,0,1,0,1,0.5
5523,0.0,0.0,0,0,1,1,0.0
5524,0.5,0.0,0,1,0,1,0.0
5525,0.5,0.0,0,0,0,1,0.0
5526,0.0,0.0,0,0,1,0,0.0
5527,0.5,0.5,1,1,1,1,0.0
5528,0.5,0.0,0,0,0,1,0.0
5529,0.5,0.5,1,1,1,1,0.0
5530,1.0,1.0,1,0,0,0,0.5
5531,1.0,0.0,0,1,0,1,0.0
5533,0.5,1.0,1,1,1,1,0.0
5535,0.5,1.0,1,0,0,0,0.0
5536,0.5,0.0,1,0,0,1,0.5
5537,0.0,0.5,0,0,0,1,0.0
5539,0.5,1.0,0,0,0,1,0.0
5540,0.5,1.0,1,1,1,1,0.0
5542,0.5,1.0,0,1,0,1,0.0
5546,0.5,1.0,0,0,0,1,0.0
5547,0.5,0.5,1,1,0,0,0.0
5549,0.5,0.5,0,1,0,0,0.5
5551,0.5,0.5,0,0,0,0,0.5
5552,0.5,0.5,0,0,0,1,0.0
5553,1.0,0.5,0,1,0,1,0.0
5555,0.5,0.5,0,1,0,1,0.0
5556,0.0,0.0,0,0,0,1,0.0
5557,0.0,0.0,0,0,0,1,0.0
5558,0.5,1.0,1,0,0,0,0.0
5559,0.5,0.0,0,0,0,1,0.0
5560,0.5,1.0,1,0,0,1,0.0
5561,0.0,0.5,1,0,0,1,0.0
5562,0.5,1.0,1,0,0,1,0.0
5563,0.5,0.0,1,1,1,0,0.0
5564,0.5,1.0,0,1,1,1,0.0
5565,1.0,0.5,0,1,0,0,0.5
5566,0.5,0.5,0,0,0,1,0.0
5567,0.5,1.0,0,1,0,1,0.0
5568,1.0,1.0,1,0,0,1,0.0
5570,0.5,1.0,0,0,1,1,0.0
5571,0.0,0.0,1,1,0,0,0.0
5573,1.0,1.0,1,0,1,1,0.0
5574,0.5,0.5,0,1,0,1,1.0
5575,0.5,1.0,0,0,0,0,0.0
5576,0.5,1.0,1,0,0,1,0.0
5577,0.5,0.0,0,1,1,0,0.0
5578,0.0,0.0,1,1,0,1,0.0
5579,0.0,0.0,1,0,0,1,0.5
5580,0.5,1.0,1,0,0,1,0.0
5581,0.5,0.5,0,0,0,0,0.0
5582,0.5,1.0,1,1,0,1,0.0
5583,0.0,0.5,1,0,0,0,0.0
5585,0.5,0.0,0,0,0,0,0.0
5586,0.0,0.0,0,1,0,1,0.0
5587,0.5,1.0,1,0,0,1,0.5
5588,1.0,0.5,1,1,1,0,0.5
5589,0.5,0.5,0,0,1,1,0.0
5590,0.0,0.0,1,0,0,0,0.0
5591,0.0,0.5,1,0,0,1,0.0
5592,0.5,1.0,1,0,0,1,0.0
5595,0.5,1.0,0,0,0,0,0.0
5596,0.5,0.0,0,0,1,0,0.0
5597,1.0,1.0,1,1,1,0,0.0
5598,0.5,0.5,0,0,0,1,1.0
5600,0.5,0.5,0,0,0,1,0.5
5601,0.5,0.0,0,0,0,1,0.0
5602,0.5,1.0,1,1,1,1,0.0
5603,1.0,0.0,1,0,0,1,0.0
5604,0.0,1.0,0,0,0,1,0.0
5605,0.0,0.5,1,0,0,1,0.0
5606,0.5,0.0,1,1,0,0,0.0
5607,0.0,0.5,0,1,0,1,0.0
5608,0.5,1.0,1,0,0,0,0.0
5610,1.0,0.5,0,1,1,1,0.5
5611,0.5,1.0,1,0,0,1,0.5
5612,0.5,0.0,1,0,0,1,0.0
5613,1.0,1.0,1,0,0,1,0.0
5614,0.5,1.0,1,0,0,1,0.5
5615,1.0,0.5,0,1,0,0,0.5
5617,0.5,1.0,1,0,0,1,1.0
5618,0.0,1.0,1,0,0,1,0.0
5619,1.0,0.5,1,1,0,1,0.0
5620,1.0,0.0,1,1,0,1,0.0
5621,0.5,0.5,0,0,0,0,0.0
5622,0.5,0.0,0,1,1,0,0.0
5623,0.5,0.5,0,0,0,0,0.0
5624,0.0,0.0,1,0,0,0,0.0
5625,1.0,0.5,0,1,1,0,0.0
5626,0.0,1.0,1,1,0,1,0.0
5627,1.0,0.5,0,0,0,0,0.0
5628,0.5,0.5,0,0,0,0,0.5
5629,0.5,1.0,1,0,0,0,0.0
5630,1.0,0.5,0,0,0,0,0.5
5631,0.5,0.0,0,1,0,1,0.0
5634,0.5,1.0,1,1,0,1,0.5
5635,1.0,1.0,0,1,0,1,0.5
5636,0.5,0.5,1,0,0,0,0.5
5637,0.5,0.5,0,0,0,1,0.5
5638,0.0,1.0,1,0,0,1,0.0
5640,1.0,1.0,1,0,0,1,0.0
5641,0.0,1.0,1,1,0,1,0.5
5642,0.0,0.0,0,0,1,1,0.0
5643,0.5,1.0,0,0,0,1,0.0
5644,0.0,0.0,1,0,0,1,0.0
5645,0.5,0.5,0,0,0,0,0.5
5646,0.5,0.5,0,0,0,1,0.0
5647,1.0,0.5,0,1,0,0,0.0
5648,0.5,1.0,1,0,0,1,0.0
5649,0.0,1.0,1,0,0,1,0.5
5650,0.5,0.5,0,1,0,0,0.0
5651,0.5,1.0,0,1,0,1,0.0
5652,0.5,0.5,0,0,0,1,0.0
5654,0.5,0.0,0,1,0,1,0.0
5655,0.5,0.5,0,0,0,1,0.0
5656,0.5,0.5,1,0,0,1,0.0
5657,0.0,0.0,0,0,0,1,0.0
5658,0.5,1.0,1,1,0,1,0.5
5659,0.5,0.0,0,0,0,0,0.0
5661,0.5,1.0,1,0,0,1,0.5
5662,0.0,0.5,1,1,0,1,0.5
5663,0.5,0.0,0,0,0,1,0.0
5664,1.0,0.0,0,0,0,1,0.0
5665,0.5,1.0,1,0,0,1,0.0
5666,0.5,1.0,1,0,0,1,0.0
5667,0.0,0.5,0,0,1,1,0.5
5668,1.0,0.5,0,1,0,0,0.0
5669,1.0,1.0,0,1,0,1,1.0
5670,0.5,0.0,0,0,1,0,0.0
5671,0.0,0.0,0,1,1,0,0.0
5672,0.5,1.0,0,0,1,1,0.0
5673,0.5,0.5,1,1,0,1,0.5
5675,0.5,1.0,1,0,0,0,0.0
5676,0.5,0.5,0,0,0,1,0.0
5678,1.0,0.5,1,1,0,1,0.0
5679,0.0,0.5,0,0,1,0,0.5
5680,0.5,0.0,1,1,0,1,0.0
5681,1.0,1.0,0,0,0,0,0.0
5682,1.0,0.5,0,1,0,0,0.0
5685,0.5,1.0,1,0,0,1,0.0
5686,0.5,1.0,1,0,0,1,1.0
5687,0.5,0.0,0,1,1,0,0.0
5688,0.5,0.5,0,1,1,0,1.0
5689,0.5,0.5,0,0,1,1,0.0
5690,0.5,0.0,0,1,0,0,0.0
5691,0.5,0.0,0,0,0,0,0.0
5692,0.5,1.0,0,1,0,1,0.0
5693,0.5,0.0,0,0,0,1,0.0
5694,0.5,0.5,0,0,0,1,0.0
5695,0.5,1.0,1,0,0,1,0.0
5697,0.5,0.5,0,1,0,1,0.0
5698,0.5,0.0,0,0,0,1,0.0
5699,0.5,1.0,0,0,0,1,1.0
5700,0.0,0.5,0,1,1,0,0.5
5701,0.5,0.0,0,1,1,1,0.0
5703,0.5,0.0,0,1,0,1,0.0
5704,1.0,0.0,0,1,0,1,0.0
5705,0.5,1.0,0,1,0,1,1.0
5706,0.5,1.0,1,0,0,1,0.0
5707,0.5,1.0,1,0,0,1,0.5
5708,0.5,1.0,1,1,0,0,0.5
5709,1.0,0.0,0,1,1,1,0.0
5710,0.0,1.0,1,0,1,1,0.0
5711,0.5,0.5,1,1,0,1,0.0
5714,0.5,0.5,0,0,1,0,0.5
5716,0.5,0.5,0,1,1,1,0.5
5717,0.0,0.0,1,0,1,0,0.0
5718,0.5,0.0,0,0,0,0,0.0
5719,0.5,0.0,0,0,1,0,0.0
5720,1.0,1.0,1,1,0,1,0.0
5722,0.5,1.0,1,0,0,1,0.0
5725,0.0,0.0,0,1,1,0,0.0
5726,0.5,1.0,0,1,0,1,0.5
5727,0.5,0.0,1,1,0,1,0.0
5728,0.5,0.5,0,0,0,0,0.0
5729,0.5,0.5,0,0,0,1,0.0
5730,0.5,0.0,0,0,0,0,0.0
5731,0.5,1.0,0,0,1,1,0.0
5733,0.5,0.0,1,1,1,1,0.0
5734,0.5,0.0,1,1,1,0,0.0
5735,0.5,1.0,1,0,0,0,0.0
5736,0.0,0.5,1,0,0,1,1.0
5737,0.5,0.5,0,1,1,0,0.0
5738,0.5,0.5,0,1,0,1,0.5
5739,0.5,1.0,1,1,0,1,0.0
5740,1.0,0.5,1,1,0,1,0.0
5743,0.5,0.5,0,1,0,1,0.0
5744,0.5,0.5,0,1,0,1,1.0
5746,0.0,1.0,1,0,0,1,1.0
5747,0.0,0.5,0,1,0,1,0.0
5748,1.0,1.0,1,1,0,0,0.5
5749,0.5,1.0,0,0,1,1,0.0
5750,0.5,1.0,1,0,1,1,0.5
5751,0.5,1.0,1,1,0,0,0.0
5752,0.5,0.5,0,1,0,1,0.0
5753,0.5,0.5,0,0,0,1,1.0
5754,0.5,1.0,1,0,0,0,0.5
5755,0.0,0.5,0,0,0,1,0.5
5758,0.5,1.0,1,0,0,0,0.5
5759,0.5,0.5,0,1,0,0,0.0
5760,0.5,1.0,0,0,0,1,0.5
5761,0.5,1.0,1,1,0,1,0.5
5762,0.0,0.5,0,1,0,1,0.5
5763,1.0,0.0,0,1,1,0,0.0
5764,0.5,1.0,1,1,0,0,0.0
5765,1.0,1.0,1,0,0,1,1.0
5767,0.5,0.5,0,0,0,0,0.0
5768,0.5,0.5,1,1,1,1,0.0
5769,0.0,0.5,0,1,0,0,0.0
5771,0.5,0.0,0,1,1,0,0.0
5772,0.5,0.0,1,1,1,1,0.0
5773,0.5,0.5,0,1,1,1,0.0
5774,0.5,0.0,0,0,0,1,0.5
5776,0.0,0.5,1,0,0,1,0.0
5777,0.5,1.0,1,1,1,0,0.0
5778,0.5,1.0,0,0,1,0,0.0
5780,1.0,0.5,0,0,1,1,0.0
5784,0.5,0.0,1,0,0,1,0.5
5785,0.5,0.0,0,0,1,0,0.0
5786,0.5,0.0,0,1,0,1,0.0
5787,0.5,0.5,0,0,0,0,0.0
5789,0.0,0.5,1,0,0,0,0.5
5790,0.0,1.0,1,0,0,1,0.0
5794,1.0,0.5,0,1,0,1,0.5
5795,0.0,0.5,1,0,0,1,0.0
5797,0.0,0.5,1,0,0,1,0.0
5798,0.5,1.0,1,0,0,1,0.5
5799,0.5,0.5,0,0,0,0,0.0
5800,0.5,0.0,0,1,1,0,0.0
5801,0.5,0.0,1,0,0,1,0.0
5802,1.0,0.5,0,1,0,1,0.5
5803,0.5,1.0,1,0,0,0,0.5
5807,0.5,0.5,1,0,1,1,0.0
5808,0.0,0.5,0,0,0,1,0.0
5809,0.0,0.5,1,0,1,0,0.0
5810,0.5,1.0,0,0,0,1,0.5
5811,1.0,1.0,1,1,0,1,0.0
5813,0.5,0.0,0,1,0,0,0.0
5814,0.0,0.5,0,0,0,1,0.0
5815,0.5,0.0,1,0,1,1,0.0
5816,0.5,0.0,0,0,0,0,0.0
5819,1.0,0.0,0,1,1,1,0.0
5821,0.0,1.0,0,1,0,1,0.0
5822,1.0,0.0,0,0,0,0,0.0
5824,0.0,0.0,1,0,0,1,0.0
5825,0.5,1.0,1,0,0,1,0.5
5826,0.5,1.0,0,0,0,1,0.0
5827,1.0,0.5,0,1,1,1,0.0
5828,0.0,0.0,0,0,0,1,0.0
5829,0.5,0.0,1,0,0,1,0.0
5830,0.0,0.5,1,0,0,0,0.5
5831,0.5,0.0,0,1,0,0,0.0
5832,0.0,0.5,1,0,0,1,0.0
5834,0.5,0.5,0,1,0,1,0.0
5835,0.5,0.0,0,0,0,1,0.0
5836,1.0,1.0,1,1,0,1,0.5
5837,0.5,0.0,0,0,0,0,0.0
5839,0.5,0.0,0,0,0,1,0.0
5840,0.5,1.0,1,0,1,1,0.5
5842,1.0,0.0,0,1,0,0,0.0
5843,0.0,0.5,1,1,0,1,0.5
5844,0.5,1.0,0,0,0,0,0.0
5845,1.0,0.0,0,1,0,0,0.0
5846,0.5,0.0,1,0,0,1,0.5
5847,0.0,0.5,1,0,0,1,0.5
5849,0.5,0.5,1,1,1,1,0.0
5850,0.5,1.0,1,0,1,1,0.0
5851,0.5,0.5,1,1,0,0,0.0
5852,1.0,0.0,0,1,0,1,0.0
5854,0.5,0.5,1,0,0,1,0.0
5855,0.5,0.0,0,0,0,1,0.0
5856,0.0,0.5,1,0,0,0,0.0
5858,0.5,1.0,1,0,0,0,0.0
5859,0.5,1.0,1,1,0,1,0.5
5860,0.0,1.0,0,0,0,0,0.0
5861,0.5,0.0,0,0,0,0,0.0
5862,1.0,0.0,0,0,1,0,0.5
5863,0.5,0.5,0,0,1,0,0.0
5865,0.0,0.5,1,1,0,1,0.5
5866,0.0,0.5,1,1,0,0,0.0
5867,1.0,1.0,0,0,1,1,0.5
5868,0.5,0.0,0,0,0,1,0.0
5869,0.0,0.0,0,0,0,1,0.0
5872,0.5,0.5,0,0,1,0,0.0
5874,1.0,0.0,0,1,0,0,0.0
5876,0.0,0.5,1,0,0,0,0.0
5878,0.5,0.5,1,0,0,1,0.5
5880,0.5,0.0,0,1,0,0,0.0
5881,0.5,1.0,1,0,0,0,0.0
5883,0.0,0.5,1,0,0,1,0.0
5884,1.0,0.0,1,1,0,0,0.0
5885,0.5,0.5,0,0,0,1,0.0
5886,0.5,0.5,1,0,1,0,0.5
5887,0.5,0.5,0,1,1,0,0.0
5888,0.0,0.5,0,0,0,1,0.0
5889,0.5,0.0,0,1,1,1,0.0
5891,0.0,0.5,1,1,0,0,0.0
5892,1.0,0.0,0,1,1,0,0.0
5894,0.0,0.5,0,0,0,1,0.0
5895,0.0,0.5,1,0,0,0,0.0
5896,0.5,1.0,1,0,0,1,1.0
5897,0.5,1.0,1,1,0,1,0.5
5898,1.0,1.0,0,1,0,1,0.0
5899,0.0,0.5,0,0,0,1,0.0
5900,1.0,0.5,0,0,0,1,0.5
5901,0.5,0.0,1,1,1,1,0.0
5902,0.0,0.0,1,0,0,1,0.0
5903,0.5,1.0,0,0,0,1,0.5
5904,0.0,0.0,0,0,0,1,0.0
5905,0.5,0.5,0,1,1,0,0.0
5907,0.5,0.5,0,0,0,1,0.5
5908,1.0,0.5,0,1,0,0,0.0
5909,1.0,0.5,0,1,0,1,0.0
5911,0.5,1.0,0,0,0,0,0.0
5912,0.5,1.0,1,1,0,0,0.0
5913,0.5,1.0,1,0,0,1,0.0
5914,1.0,0.5,0,1,0,0,0.0
5916,0.5,0.5,0,0,0,0,0.0
5918,0.5,1.0,1,0,0,1,0.5
5919,0.5,0.0,0,0,0,0,0.0
5921,0.5,0.5,1,0,0,0,0.0
5922,0.5,0.5,0,0,1,1,0.0
5923,0.0,0.0,0,0,0,1,0.5
5924,0.5,0.5,0,0,0,1,0.0
5925,0.5,0.0,0,1,0,0,0.0
5926,1.0,0.0,0,1,0,1,0.0
5927,0.5,1.0,1,1,0,1,0.0
5928,0.0,0.5,1,0,0,1,0.0
5929,1.0,0.0,0,1,0,1,0.5
5930,0.5,0.5,0,1,0,0,0.0
5932,0.5,0.0,0,0,0,0,0.0
5933,0.5,1.0,1,0,0,0,0.0
5935,1.0,1.0,1,0,0,1,0.0
5936,0.0,1.0,1,1,0,1,0.0
5937,0.5,0.5,0,1,0,0,0.0
5938,0.0,0.5,1,0,0,1,0.0
5939,0.5,0.0,0,1,1,0,0.0
5940,0.5,1.0,1,0,0,1,0.0
5941,0.5,1.0,1,1,0,0,0.0
5942,1.0,1.0,0,1,0,1,0.0
5943,0.5,1.0,1,0,0,0,0.5
5944,0.5,0.5,0,0,0,1,0.0
5946,0.5,0.5,1,0,1,0,0.0
5947,0.0,1.0,0,1,0,1,0.5
5949,0.5,0.5,1,1,0,1,0.0
5951,1.0,1.0,1,0,0,1,0.0
5952,0.5,0.5,0,1,0,1,0.0
5953,0.5,1.0,1,0,0,1,0.5
5954,1.0,0.5,1,1,0,0,0.0
5956,0.5,0.5,0,1,0,0,0.5
5958,1.0,0.5,1,1,0,1,0.0
5959,0.0,0.5,0,0,0,1,0.5
5960,0.0,0.5,1,0,0,1,0.5
5961,0.5,1.0,0,0,0,1,0.5
5962,0.0,1.0,1,0,0,1,0.0
5964,0.0,0.5,1,0,0,0,0.0
5966,0.5,0.5,1,1,1,1,0.0
